dataAvgSalary62k,Location,Headquarters,Size,Type_of_ownership,Industry,Sector,Revenue,Rating_range,Found_year_range
lower_than_avg,"San_Rafael,_CA","Concord,_CA",1001_to_5000_employees,Company___Private,Staffing_&_Outsourcing,Business_Services,$100_to_$500_million_(USD),Rate[4.5_5.0],Founded_2000_2004
higher_than_avg,"Sunnyvale,_CA","Sunnyvale,_CA",10000+_employees,Company___Public,Computer_Hardware_&_Software,Information_Technology,$2_to_$5_billion_(USD),Rate[4.5_5.0],Founded_2000_2004
lower_than_avg,"Columbus,_OH","Boston,_MA",501_to_1000_employees,Company___Private,Staffing_&_Outsourcing,Business_Services,$500_million_to_$1_billion_(USD),Rate[4.5_5.0],Founded_2000_2004
higher_than_avg,"San_Diego,_CA","San_Diego,_CA",1_to_50_employees,Company___Private,Computer_Hardware_&_Software,Information_Technology,$1_to_$5_million_(USD),Rate[4.0_4.4],Founded_2000_2004
higher_than_avg,"San_Diego,_CA","San_Diego,_CA",1_to_50_employees,Company___Private,Computer_Hardware_&_Software,Information_Technology,$1_to_$5_million_(USD),Rate[4.0_4.4],Founded_2000_2004
higher_than_avg,"Chandler,_AZ","San_Diego,_CA",201_to_500_employees,Company___Private,Staffing_&_Outsourcing,Business_Services,$25_to_$50_million_(USD),Rate[4.0_4.4],Founded_2000_2004
higher_than_avg,"Deerfield,_IL","Deerfield_Beach,_FL",201_to_500_employees,Private_Practice_/_Firm,Legal,Accounting_&_Legal,Unknown_/_Non_Applicable,Rate[4.0_4.4],Founded_2000_2004
lower_than_avg,"Tempe,_AZ","Dallas,_TX",201_to_500_employees,Company___Private,Staffing_&_Outsourcing,Business_Services,$25_to_$50_million_(USD),Rate[4.0_4.4],Founded_2000_2004
higher_than_avg,"Chicago,_IL","New_York,_NY",51_to_200_employees,Company___Private,Staffing_&_Outsourcing,Business_Services,$100_to_$500_million_(USD),Rate[3.5_3.9],Founded_2000_2004
higher_than_avg,"Chicago,_IL","New_York,_NY",51_to_200_employees,Company___Private,Staffing_&_Outsourcing,Business_Services,$100_to_$500_million_(USD),Rate[3.5_3.9],Founded_2000_2004
higher_than_avg,"New_York,_NY","New_York,_NY",51_to_200_employees,Company___Private,Real_Estate,Real_Estate,$25_to_$50_million_(USD),Rate[3.5_3.9],Founded_2000_2004
higher_than_avg,"Phoenix,_AZ","New_York,_NY",51_to_200_employees,Company___Private,Staffing_&_Outsourcing,Business_Services,$100_to_$500_million_(USD),Rate[3.5_3.9],Founded_2000_2004
lower_than_avg,"Wilmington,_DE","New_York,_NY",51_to_200_employees,Company___Private,Staffing_&_Outsourcing,Business_Services,$100_to_$500_million_(USD),Rate[3.5_3.9],Founded_2000_2004
lower_than_avg,"Malvern,_PA","New_York,_NY",51_to_200_employees,Company___Private,Staffing_&_Outsourcing,Business_Services,$100_to_$500_million_(USD),Rate[3.5_3.9],Founded_2000_2004
lower_than_avg,"Feasterville_Trevose,_PA","New_York,_NY",51_to_200_employees,Company___Private,Staffing_&_Outsourcing,Business_Services,$100_to_$500_million_(USD),Rate[3.5_3.9],Founded_2000_2004
lower_than_avg,"Wilmington,_DE","New_York,_NY",51_to_200_employees,Company___Private,Staffing_&_Outsourcing,Business_Services,$100_to_$500_million_(USD),Rate[3.5_3.9],Founded_2000_2004
lower_than_avg,"Philadelphia,_PA","New_York,_NY",51_to_200_employees,Company___Private,Staffing_&_Outsourcing,Business_Services,$100_to_$500_million_(USD),Rate[3.5_3.9],Founded_2000_2004
lower_than_avg,"Houston,_TX","New_York,_NY",51_to_200_employees,Company___Private,Staffing_&_Outsourcing,Business_Services,$100_to_$500_million_(USD),Rate[3.5_3.9],Founded_2000_2004
lower_than_avg,"Houston,_TX","New_York,_NY",51_to_200_employees,Company___Private,Staffing_&_Outsourcing,Business_Services,$100_to_$500_million_(USD),Rate[3.5_3.9],Founded_2000_2004
lower_than_avg,"Dallas,_TX","New_York,_NY",51_to_200_employees,Company___Private,Staffing_&_Outsourcing,Business_Services,$100_to_$500_million_(USD),Rate[3.5_3.9],Founded_2000_2004
higher_than_avg,"New_York,_NY","Herndon,_VA",1001_to_5000_employees,Company___Private,Staffing_&_Outsourcing,Business_Services,$100_to_$500_million_(USD),Rate[3.5_3.9],Founded_2000_2004
higher_than_avg,"Houston,_TX","Herndon,_VA",1001_to_5000_employees,Company___Private,Staffing_&_Outsourcing,Business_Services,$100_to_$500_million_(USD),Rate[3.5_3.9],Founded_2000_2004
higher_than_avg,"Boulder,_CO","New_York,_NY",51_to_200_employees,Company___Private,Staffing_&_Outsourcing,Business_Services,$100_to_$500_million_(USD),Rate[3.5_3.9],Founded_2000_2004
higher_than_avg,"San_Francisco,_CA","New_York,_NY",51_to_200_employees,Company___Private,Staffing_&_Outsourcing,Business_Services,$100_to_$500_million_(USD),Rate[3.5_3.9],Founded_2000_2004
higher_than_avg,"San_Francisco,_CA","New_York,_NY",51_to_200_employees,Company___Private,Staffing_&_Outsourcing,Business_Services,$100_to_$500_million_(USD),Rate[3.5_3.9],Founded_2000_2004
higher_than_avg,"Sunnyvale,_CA","Edison,_NJ",1001_to_5000_employees,Company___Private,Staffing_&_Outsourcing,Business_Services,$100_to_$500_million_(USD),Rate[3.5_3.9],Founded_2000_2004
higher_than_avg,"Mountain_View,_CA","Mountain_View,_CA",1_to_50_employees,Company___Private,Biotech_&_Pharmaceuticals,Biotech_&_Pharmaceuticals,$5_to_$10_million_(USD),Rate[3.5_3.9],Founded_2000_2004
higher_than_avg,"Chicago,_IL","Chicago,_IL",501_to_1000_employees,Company___Private,Sports_&_Recreation,"Arts,_Entertainment_&_Recreation",Unknown_/_Non_Applicable,Rate[3.5_3.9],Founded_2000_2004
higher_than_avg,"Louisville,_CO","Louisville,_CO",501_to_1000_employees,Company___Private,Enterprise_Software_&_Network_Solutions,Information_Technology,$10_to_$25_million_(USD),Rate[3.5_3.9],Founded_2000_2004
higher_than_avg,"Centennial,_CO","Newark,_CA",501_to_1000_employees,Company___Private,Computer_Hardware_&_Software,Information_Technology,$25_to_$50_million_(USD),Rate[3.5_3.9],Founded_2000_2004
lower_than_avg,"Glendale,_CA","El_Segundo,_CA",51_to_200_employees,Company___Private,IT_Services,Information_Technology,$5_to_$10_million_(USD),Rate[3.5_3.9],Founded_2000_2004
higher_than_avg,"San_Francisco,_CA","Troy,_MI",1001_to_5000_employees,Company___Private,Staffing_&_Outsourcing,Business_Services,$100_to_$500_million_(USD),Rate[3.5_3.9],Founded_2000_2004
higher_than_avg,"Redwood_City,_CA","Troy,_MI",1001_to_5000_employees,Company___Private,Staffing_&_Outsourcing,Business_Services,$100_to_$500_million_(USD),Rate[3.5_3.9],Founded_2000_2004
higher_than_avg,"Culver_City,_CA","Troy,_MI",1001_to_5000_employees,Company___Private,Staffing_&_Outsourcing,Business_Services,$100_to_$500_million_(USD),Rate[3.5_3.9],Founded_2000_2004
lower_than_avg,"Salt_Lake_City,_UT","Raleigh,_NC",501_to_1000_employees,Company___Private,Staffing_&_Outsourcing,Business_Services,$25_to_$50_million_(USD),Rate[3.5_3.9],Founded_2000_2004
higher_than_avg,"Cupertino,_CA","Troy,_MI",1001_to_5000_employees,Company___Private,Staffing_&_Outsourcing,Business_Services,$100_to_$500_million_(USD),Rate[3.5_3.9],Founded_2000_2004
higher_than_avg,"Sunnyvale,_CA","Troy,_MI",1001_to_5000_employees,Company___Private,Staffing_&_Outsourcing,Business_Services,$100_to_$500_million_(USD),Rate[3.5_3.9],Founded_2000_2004
higher_than_avg,"San_Diego,_CA","San_Diego,_CA",1001_to_5000_employees,Company___Public,Banks_&_Credit_Unions,Finance,$500_million_to_$1_billion_(USD),Rate[3.0_3.4],Founded_2000_2004
higher_than_avg,"Norfolk,_VA","Fairfax,_VA",201_to_500_employees,Company___Private,IT_Services,Information_Technology,$25_to_$50_million_(USD),Rate[3.0_3.4],Founded_2000_2004
higher_than_avg,"Norfolk,_VA","Fairfax,_VA",201_to_500_employees,Company___Private,IT_Services,Information_Technology,$25_to_$50_million_(USD),Rate[3.0_3.4],Founded_2000_2004
lower_than_avg,"New_York,_NY","New_York,_NY",201_to_500_employees,Company___Private,Research_&_Development,Business_Services,Unknown_/_Non_Applicable,Rate[3.0_3.4],Founded_2000_2004
higher_than_avg,"San_Francisco,_CA","Reston,_VA",201_to_500_employees,Company___Private,IT_Services,Information_Technology,$25_to_$50_million_(USD),Rate[3.0_3.4],Founded_2000_2004
lower_than_avg,"Kent,_WA","Kent,_WA",1001_to_5000_employees,Company___Private,Aerospace_&_Defense,Aerospace_&_Defense,$10_to_$25_million_(USD),Rate[2.5_2.9,Founded_2000_2004
higher_than_avg,"New_York,_NY","Atlanta,_GA",1001_to_5000_employees,Company___Public,Investment_Banking_&_Asset_Management,Finance,$5_to_$10_billion_(USD),Rate[2.5_2.9,Founded_2000_2004
higher_than_avg,"New_York,_NY","Atlanta,_GA",1001_to_5000_employees,Company___Public,Investment_Banking_&_Asset_Management,Finance,$5_to_$10_billion_(USD),Rate[2.5_2.9,Founded_2000_2004
higher_than_avg,"Chicago,_IL","Dayton,_OH",501_to_1000_employees,Company___Private,Consulting,Business_Services,$100_to_$500_million_(USD),Rate[4.5_5.0],Founded_1995_1999
lower_than_avg,"Fort_Worth,_TX","Tampa,_FL",201_to_500_employees,Company___Private,IT_Services,Information_Technology,$50_to_$100_million_(USD),Rate[4.5_5.0],Founded_1995_1999
lower_than_avg,"Fort_Worth,_TX","Tampa,_FL",201_to_500_employees,Company___Private,IT_Services,Information_Technology,$50_to_$100_million_(USD),Rate[4.5_5.0],Founded_1995_1999
lower_than_avg,"Dallas,_TX","Dallas,_TX",1_to_50_employees,Company___Private,Investment_Banking_&_Asset_Management,Finance,$5_to_$10_million_(USD),Rate[4.5_5.0],Founded_1995_1999
higher_than_avg,"Santa_Monica,_CA","Santa_Barbara,_CA",201_to_500_employees,Company___Private,Consulting,Business_Services,Unknown_/_Non_Applicable,Rate[4.5_5.0],Founded_1995_1999
higher_than_avg,"Irving,_TX","Irving,_TX",51_to_200_employees,Company___Private,Computer_Hardware_&_Software,Information_Technology,$5_to_$10_million_(USD),Rate[4.0_4.4],Founded_1995_1999
lower_than_avg,"Austin,_TX","Austin,_TX",51_to_200_employees,Company___Private,Computer_Hardware_&_Software,Information_Technology,$25_to_$50_million_(USD),Rate[4.0_4.4],Founded_1995_1999
higher_than_avg,"Hoboken,_NJ","Irvine,_CA",201_to_500_employees,Subsidiary_or_Business_Segment,Staffing_&_Outsourcing,Business_Services,$100_to_$500_million_(USD),Rate[4.0_4.4],Founded_1995_1999
higher_than_avg,"Chicago,_IL","Aliso_Viejo,_CA",10000+_employees,Company___Private,IT_Services,Information_Technology,$1_to_$2_billion_(USD),Rate[4.0_4.4],Founded_1995_1999
higher_than_avg,"Redwood_City,_CA","Irvine,_CA",201_to_500_employees,Subsidiary_or_Business_Segment,Staffing_&_Outsourcing,Business_Services,$100_to_$500_million_(USD),Rate[4.0_4.4],Founded_1995_1999
lower_than_avg,"Columbus,_OH","Irvine,_CA",201_to_500_employees,Subsidiary_or_Business_Segment,Staffing_&_Outsourcing,Business_Services,$100_to_$500_million_(USD),Rate[4.0_4.4],Founded_1995_1999
higher_than_avg,"Charlotte,_NC","Princeton_Junction,_NJ",51_to_200_employees,Company___Private,Enterprise_Software_&_Network_Solutions,Information_Technology,$25_to_$50_million_(USD),Rate[4.0_4.4],Founded_1995_1999
higher_than_avg,"Aurora,_CO","Reston,_VA",501_to_1000_employees,Company___Private,IT_Services,Information_Technology,$50_to_$100_million_(USD),Rate[4.0_4.4],Founded_1995_1999
higher_than_avg,"San_Antonio,_TX","Reston,_VA",501_to_1000_employees,Company___Private,IT_Services,Information_Technology,$50_to_$100_million_(USD),Rate[4.0_4.4],Founded_1995_1999
higher_than_avg,"Phoenix,_AZ","Metuchen,_NJ",201_to_500_employees,Company___Private,IT_Services,Information_Technology,Unknown_/_Non_Applicable,Rate[4.0_4.4],Founded_1995_1999
lower_than_avg,"San_Antonio,_TX","Reston,_VA",501_to_1000_employees,Company___Private,IT_Services,Information_Technology,$50_to_$100_million_(USD),Rate[4.0_4.4],Founded_1995_1999
lower_than_avg,"Columbus,_OH","Reston,_VA",501_to_1000_employees,Company___Private,IT_Services,Information_Technology,$50_to_$100_million_(USD),Rate[4.0_4.4],Founded_1995_1999
higher_than_avg,"Chicago,_IL","Norcross,_GA",201_to_500_employees,Company___Private,IT_Services,Information_Technology,$25_to_$50_million_(USD),Rate[3.5_3.9],Founded_1995_1999
higher_than_avg,"Lackland_AFB,_TX","Newport_News,_VA",51_to_200_employees,Company___Private,Aerospace_&_Defense,Aerospace_&_Defense,$25_to_$50_million_(USD),Rate[3.5_3.9],Founded_1995_1999
higher_than_avg,"Chicago,_IL","Chicago,_IL",1001_to_5000_employees,Private_Practice_/_Firm,Investment_Banking_&_Asset_Management,Finance,Unknown_/_Non_Applicable,Rate[3.5_3.9],Founded_1995_1999
higher_than_avg,"New_York,_NY","South_Plainfield,_NJ",51_to_200_employees,Company___Private,Staffing_&_Outsourcing,Business_Services,$50_to_$100_million_(USD),Rate[3.5_3.9],Founded_1995_1999
higher_than_avg,"Houston,_TX","South_Plainfield,_NJ",51_to_200_employees,Company___Private,Staffing_&_Outsourcing,Business_Services,$50_to_$100_million_(USD),Rate[3.5_3.9],Founded_1995_1999
higher_than_avg,"Mountain_View,_CA","South_Plainfield,_NJ",51_to_200_employees,Company___Private,Staffing_&_Outsourcing,Business_Services,$50_to_$100_million_(USD),Rate[3.5_3.9],Founded_1995_1999
higher_than_avg,"Kirkland,_WA","South_Plainfield,_NJ",51_to_200_employees,Company___Private,Staffing_&_Outsourcing,Business_Services,$50_to_$100_million_(USD),Rate[3.5_3.9],Founded_1995_1999
higher_than_avg,"Redmond,_WA","South_Plainfield,_NJ",51_to_200_employees,Company___Private,Staffing_&_Outsourcing,Business_Services,$50_to_$100_million_(USD),Rate[3.5_3.9],Founded_1995_1999
higher_than_avg,"Charlotte,_NC","South_Plainfield,_NJ",51_to_200_employees,Company___Private,Staffing_&_Outsourcing,Business_Services,$50_to_$100_million_(USD),Rate[3.5_3.9],Founded_1995_1999
higher_than_avg,"Charlotte,_NC","Hickory,_NC",51_to_200_employees,Company___Private,Logistics_&_Supply_Chain,Transportation_&_Logistics,$500_million_to_$1_billion_(USD),Rate[3.5_3.9],Founded_1995_1999
higher_than_avg,"New_York,_NY","South_Plainfield,_NJ",51_to_200_employees,Company___Private,Staffing_&_Outsourcing,Business_Services,$50_to_$100_million_(USD),Rate[3.5_3.9],Founded_1995_1999
higher_than_avg,"Irving,_TX","South_Plainfield,_NJ",51_to_200_employees,Company___Private,Staffing_&_Outsourcing,Business_Services,$50_to_$100_million_(USD),Rate[3.5_3.9],Founded_1995_1999
higher_than_avg,"Irving,_TX","South_Plainfield,_NJ",51_to_200_employees,Company___Private,Staffing_&_Outsourcing,Business_Services,$50_to_$100_million_(USD),Rate[3.5_3.9],Founded_1995_1999
lower_than_avg,"San_Antonio,_TX","South_Plainfield,_NJ",51_to_200_employees,Company___Private,Staffing_&_Outsourcing,Business_Services,$50_to_$100_million_(USD),Rate[3.5_3.9],Founded_1995_1999
higher_than_avg,"Westlake,_TX","Portsmouth,_NH",501_to_1000_employees,Company___Private,IT_Services,Information_Technology,$25_to_$50_million_(USD),Rate[3.5_3.9],Founded_1995_1999
higher_than_avg,"Phoenix,_AZ","Phoenix,_AZ",10000+_employees,Company___Public,Electrical_&_Electronic_Manufacturing,Manufacturing,$5_to_$10_billion_(USD),Rate[3.5_3.9],Founded_1995_1999
lower_than_avg,"Haworth,_NJ","Orlando,_FL",501_to_1000_employees,Company___Private,Consulting,Business_Services,$50_to_$100_million_(USD),Rate[3.5_3.9],Founded_1995_1999
higher_than_avg,"San_Diego,_CA","San_Diego,_CA",1001_to_5000_employees,Company___Public,Biotech_&_Pharmaceuticals,Biotech_&_Pharmaceuticals,$1_to_$2_billion_(USD),Rate[3.5_3.9],Founded_1995_1999
lower_than_avg,"Houston,_TX","Fairfax,_VA",5001_to_10000_employees,Company___Public,Consulting,Business_Services,$1_to_$2_billion_(USD),Rate[3.5_3.9],Founded_1995_1999
higher_than_avg,"San_Francisco,_CA","San_Francisco,_CA",201_to_500_employees,Company___Private,Insurance_Carriers,Insurance,$2_to_$5_billion_(USD),Rate[3.5_3.9],Founded_1995_1999
lower_than_avg,"New_York,_NY","New_York,_NY",501_to_1000_employees,Company___Private,Staffing_&_Outsourcing,Business_Services,$25_to_$50_million_(USD),Rate[3.0_3.4],Founded_1995_1999
lower_than_avg,"Dallas,_TX","Rockville,_MD",201_to_500_employees,Company___Private,Video_Games,Media,Unknown_/_Non_Applicable,Rate[3.0_3.4],Founded_1995_1999
higher_than_avg,"Chicago,_IL","Washington,_DC",51_to_200_employees,Company___Private,Financial_Transaction_Processing,Finance,$1_to_$2_billion_(USD),Rate[3.0_3.4],Founded_1995_1999
higher_than_avg,"Chicago,_IL","Washington,_DC",51_to_200_employees,Company___Private,Financial_Transaction_Processing,Finance,$1_to_$2_billion_(USD),Rate[3.0_3.4],Founded_1995_1999
higher_than_avg,"Austin,_TX","Austin,_TX",1001_to_5000_employees,Company___Private,Health_Care_Services_&_Hospitals,Health_Care,Unknown_/_Non_Applicable,Rate[3.0_3.4],Founded_1995_1999
lower_than_avg,"Austin,_TX","Saint_Louis,_MO",10000+_employees,Nonprofit_Organization,Health_Care_Services_&_Hospitals,Health_Care,$100_to_$500_million_(USD),Rate[3.0_3.4],Founded_1995_1999
lower_than_avg,"Austin,_TX","Saint_Louis,_MO",10000+_employees,Nonprofit_Organization,Health_Care_Services_&_Hospitals,Health_Care,$100_to_$500_million_(USD),Rate[3.0_3.4],Founded_1995_1999
lower_than_avg,"Austin,_TX","Austin,_TX",1001_to_5000_employees,Company___Private,Health_Care_Services_&_Hospitals,Health_Care,Unknown_/_Non_Applicable,Rate[3.0_3.4],Founded_1995_1999
lower_than_avg,"Dallas,_TX","Chicago,_IL",501_to_1000_employees,Company___Private,Staffing_&_Outsourcing,Business_Services,Unknown_/_Non_Applicable,Rate[3.0_3.4],Founded_1995_1999
higher_than_avg,"San_Mateo,_CA","Foster_City,_CA",501_to_1000_employees,Company___Public,Advertising_&_Marketing,Business_Services,$100_to_$500_million_(USD),Rate[3.0_3.4],Founded_1995_1999
higher_than_avg,"San_Mateo,_CA","Foster_City,_CA",501_to_1000_employees,Company___Public,Advertising_&_Marketing,Business_Services,$100_to_$500_million_(USD),Rate[3.0_3.4],Founded_1995_1999
higher_than_avg,"Foster_City,_CA","Foster_City,_CA",501_to_1000_employees,Company___Public,Computer_Hardware_&_Software,Information_Technology,$100_to_$500_million_(USD),Rate[3.0_3.4],Founded_1995_1999
higher_than_avg,"Foster_City,_CA","Foster_City,_CA",501_to_1000_employees,Company___Public,Computer_Hardware_&_Software,Information_Technology,$100_to_$500_million_(USD),Rate[3.0_3.4],Founded_1995_1999
higher_than_avg,"Chicago,_IL","Chicago,_IL",201_to_500_employees,Company___Private,Food_&_Beverage_Manufacturing,Manufacturing,Unknown_/_Non_Applicable,Rate[2.5_2.9,Founded_1995_1999
lower_than_avg,"Houston,_TX","Houston,_TX",201_to_500_employees,Subsidiary_or_Business_Segment,Health_Care_Services_&_Hospitals,Health_Care,$50_to_$100_million_(USD),Rate[2.5_2.9,Founded_1995_1999
higher_than_avg,"Dallas,_TX","Frisco,_TX",51_to_200_employees,Company___Private,Staffing_&_Outsourcing,Business_Services,Unknown_/_Non_Applicable,_1,Founded_1995_1999
lower_than_avg,"San_Francisco,_CA","Alpharetta,_GA",1_to_50_employees,Company___Private,Consulting,Business_Services,$1_to_$5_million_(USD),Rate[4.5_5.0],Founded_1995_1999
higher_than_avg,"Mountain_View,_CA","Mountain_View,_CA",10000+_employees,Company___Public,Internet,Information_Technology,$10+_billion_(USD),Rate[4.0_4.4],Founded_1995_1999
lower_than_avg,"New_York,_NY","Mountain_View,_CA",10000+_employees,Company___Public,Internet,Information_Technology,$10+_billion_(USD),Rate[4.0_4.4],Founded_1995_1999
higher_than_avg,"Grapevine,_TX","Dallas,_TX",51_to_200_employees,Company___Private,IT_Services,Information_Technology,$25_to_$50_million_(USD),Rate[4.0_4.4],Founded_1995_1999
lower_than_avg,"Fort_Worth,_TX","Dallas,_TX",51_to_200_employees,Company___Private,IT_Services,Information_Technology,$25_to_$50_million_(USD),Rate[4.0_4.4],Founded_1995_1999
higher_than_avg,"New_York,_NY","New_York,_NY",1001_to_5000_employees,Subsidiary_or_Business_Segment,Video_Games,Media,$10_to_$25_million_(USD),Rate[4.0_4.4],Founded_1995_1999
